Nonner Thermostat, End,2017-06-19 07:59:02.139310
Nonner Thermostat, Startup,2017-06-19 08:04:16.826041
Nonner Thermostat, End,2017-06-19 08:04:18.507567
Nonner Thermostat, Startup,2017-06-19 08:09:27.217601
Nonner Thermostat, End,2017-06-19 08:09:28.388453
Nonner Thermostat, Startup,2017-06-19 08:14:42.079314
Nonner Thermostat, End,2017-06-19 08:14:43.290768
Nonner Thermostat, Startup,2017-06-19 08:19:51.814776
Nonner Thermostat, End,2017-06-19 08:19:53.008207
Nonner Thermostat, Startup,2017-06-19 08:25:07.776036
Nonner Thermostat, End,2017-06-19 08:25:09.028509
Nonner Thermostat, Startup,2017-06-19 08:30:26.455195
